candidate_id,response_delay_hours,number_of_active_offers,past_job_switches,avg_tenure_months,notice_period_days,salary_expectation_lpa,salary_offered_lpa,salary_hike_percent,interview_sentiment,communication_score,technical_score,background_verified,joined
1034,3.083466419319457,0,2,21,90,22.291300035268733,28.045084160693502,25.811792566253544,0.9105160099320063,50,76,1,1
1035,1.9218082393051859,0,2,37,30,17.555301322493413,21.364715529587915,21.699509094802842,0.49163871611404975,36,60,1,1
1036,28.60027079251769,0,3,42,0,23.869647800723254,28.651958247367354,20.035111060579602,0.5117949167011911,43,81,1,1
1037,9.96782431364561,1,3,41,90,9.908110306958372,9.062862055084382,-8.530872443763368,0.41672328113600077,68,78,1,1
1038,30.963274493289063,1,3,26,15,16.501710461440794,20.12523871982956,21.958501010278844,0.789262996991285,91,62,1,1
1039,1.6221584517473837,0,2,17,15,18.492758306674734,17.663920353908413,-4.4819595812657225,0.4248391981092704,41,96,1,1
1040,9.090249154024278,1,1,26,15,12.25168340558394,12.11635707484262,-1.104552952124458,0.2693419997497549,67,79,1,1
1041,18.610164345601188,2,2,26,90,22.473867630485117,25.41466162095404,13.085393394770309,0.8620308742935098,87,74,1,1
1042,37.5383360001117,1,0,11,60,24.575866425187243,24.7231326148478,0.5992309166753368,0.5968282213652403,85,57,1,1
1043,9.211910568963814,0,1,14,60,14.369159318825893,16.73345048362959,16.453928252476793,0.5915102197690018,68,56,1,1
1044,23.597018073651903,0,3,6,60,12.203453750891121,13.951332210113769,14.322817907963259,0.6108222071639265,33,70,0,1
1045,52.11267980938248,0,5,17,30,13.910696499685631,13.12140134352727,-5.674016079469488,0.7188397482056668,77,87,1,0
1046,22.96215621773007,0,5,19,90,21.907471660370565,25.465372818809843,16.24058318366026,0.31306798931256685,36,65,1,1
1047,6.365175431180388,2,4,11,15,17.554836935881518,22.287304353526867,26.958196392997184,0.033844370833002846,89,61,1,0
1048,0.5928819298597254,0,1,6,30,4.940219822879996,4.764565179496544,-3.55560379256668,0.8105931608770096,69,84,1,1
1049,48.98356047298036,0,3,27,60,15.385568119360011,17.52146666530383,13.882480837715505,0.12890505388163742,37,75,1,1
1050,0.5159727398462716,0,1,39,0,4.363302577560366,4.523637143224334,3.6746148774677696,0.7218197372105442,87,74,1,1
1051,49.84938639850009,1,1,16,30,20.349242791071514,22.055418311376897,8.384466870944154,0.08231529828732875,86,50,1,1
1052,18.066329291269305,1,5,8,30,10.894557744391738,11.055797979403208,1.4800071631587972,0.3753078420284921,64,66,1,1
1053,67.15180422702392,1,2,47,90,13.912157124463917,14.491629834199736,4.165225453907807,0.06302606983153825,42,73,1,1
1054,38.480940552555005,1,0,11,30,20.772240224060273,18.935241536937646,-8.843527069337712,0.5222136796277246,68,57,1,1
1055,148.37266586033581,1,4,11,90,4.975425163000993,6.431337532949172,29.26206951668884,0.6531357727815751,50,66,1,0
1056,10.365086804358809,0,3,25,0,7.329372247423819,8.428191506294464,14.991996882909934,0.1714331411781883,76,43,1,1
1057,34.980606218674986,4,1,26,15,12.357167905347412,13.596372335964297,10.02822361975542,0.3716276184384021,31,56,1,0
1058,12.33717606295058,0,4,7,15,8.828428434456772,9.300626991917575,5.348613980013065,0.9302394910430536,73,45,1,0
1059,15.68849530284459,0,1,31,60,11.095929941276324,12.380281873875987,11.574982352961108,0.44238911710745676,59,81,1,1
1060,23.700789783074768,0,5,36,60,24.961669495741766,26.260734671484684,5.204239948632147,0.8025435689765567,84,50,1,1
1061,49.65393753677736,1,0,31,0,21.333703189050023,22.271600430359484,4.3963170997469225,0.9271847450602091,69,44,1,1
1062,99.36952888419141,0,5,37,15,22.56193811416228,24.492757567790722,8.557861668880532,0.9743458249772865,53,97,1,1
1063,35.0927306481414,2,4,15,60,23.678147304881282,23.92423934435894,1.0393213468476359,0.8983220196913693,71,96,1,0
1064,12.981220646187403,0,3,28,30,11.159653486598108,10.84740593550869,-2.7980040013285734,0.31740532915896913,57,57,1,1
1065,13.12966981965658,0,1,11,90,10.238616113725927,11.494304149594791,12.264235927211729,0.962572886161193,80,96,1,1
1066,32.10762662336798,0,0,28,60,8.915312344013573,11.02918794801972,23.710617446012034,0.8123952417460469,51,64,1,0
1067,6.547898881430264,0,5,33,0,21.432455137470576,20.599402848864145,-3.886872890964311,0.8371755836394877,37,49,1,0
1068,2.8096000699358754,1,4,35,15,18.270589107988883,16.68276047195025,-8.690626375831249,0.015172984171834769,43,80,1,1
1069,10.510063958258796,1,5,19,0,8.959611632140422,8.948185422058772,-0.12753019383855063,0.9542388633182937,74,55,1,1
1070,8.126618554027823,1,1,42,90,11.916870413419552,15.39526495183403,29.188825738152424,0.7780902238487407,67,49,1,1
1071,8.433952553575333,1,1,37,90,14.640947042588763,18.03037356584753,23.150322949733578,0.7679674965079,61,49,1,0
1072,6.385467983027922,0,3,39,0,15.090941202748827,17.17871891387956,13.834642141143878,0.08152473092858625,91,75,1,0
1073,1.0321147424963357,0,0,46,60,22.663282299586008,28.82088626672311,27.169956609725432,0.23256854107333125,96,60,1,1
1074,0.4328544679667774,1,2,27,60,11.991888791891542,12.928594972887955,7.811164673489788,0.9622616651378991,90,95,1,1
1075,105.59947149869525,1,5,36,15,23.07900464051076,29.848359212362343,29.331224103006942,0.5006770748054763,42,53,1,1
1076,13.397273925410447,1,1,12,15,13.268718766715581,13.514466292720204,1.8520818047713647,0.3978580182372561,76,47,1,1
1077,11.640929458927628,0,4,46,30,19.67382617063943,19.59753697108821,-0.38777001936242905,0.8399408171469137,83,40,1,1
1078,27.319983567034733,1,5,26,30,23.535340719686175,27.188479371548663,15.52192804588044,0.08734041411394433,81,55,1,1
1079,5.9094061425824,0,3,21,15,23.059089783228593,24.24113532444634,5.126158718014427,0.4169420162710593,54,65,1,1
1080,71.87895008975462,0,3,25,30,5.196010213209305,5.978249893212781,15.054621679050312,0.3757007744220836,52,88,1,1
1081,37.041426765014066,0,1,24,0,8.319790194507966,8.502810664074593,2.1998207321074195,0.34985138703039276,59,81,1,1
1082,2.2479273273841667,0,1,37,60,14.015013936177777,16.07756573496125,14.71673027351966,0.3076922436530731,40,45,1,1
1083,12.973554576801355,0,1,20,30,13.062640089015254,13.197165743279387,1.0298504234014616,0.21007495679007804,64,78,1,1
1084,50.71063104338048,1,2,10,30,17.458724961581346,16.06881539751593,-7.961117247244401,0.1729108029905222,56,89,1,0
1085,69.49347847489997,1,1,16,0,23.838890067333658,30.152724057566292,26.48543607692733,0.6404061169196741,96,41,1,1
1086,15.119698634433416,0,5,20,90,6.360498936836925,7.9714993421632325,25.328208074938495,0.9193948412086784,76,92,1,1
1087,22.809460141834478,1,5,34,15,13.489031967819049,17.3781796789726,28.83192597090688,0.5088516452498815,79,48,1,1
1088,4.386297342163165,1,0,9,0,8.040631795629926,9.541101094290434,18.661087048856185,0.2979745523466443,37,44,1,0
1089,113.50667246622751,1,4,41,90,22.7762595663569,26.718567511940467,17.308847109412124,0.15916019772222634,84,79,1,1
1090,6.3249159604243985,2,1,28,0,24.25618390183471,27.254278019421356,12.360122802993235,0.8301433650525942,71,95,1,1
1091,68.64022395585332,0,5,20,60,14.052735319697353,13.355395964737669,-4.962303345899085,0.9714920564732138,96,44,1,1
1092,25.171513427245443,0,5,8,0,6.184216252290955,6.033903461253783,-2.4305875620291983,0.34915540146785184,49,95,1,1
1093,22.459733348932655,1,5,37,0,20.491188001176138,20.814700325550874,1.5787875469014647,0.2909504255521289,74,86,1,1
1094,17.252442062218588,0,2,15,60,18.63996836034038,23.41296609795584,25.606254502935776,0.6014929529749413,64,47,1,0
1095,6.293640673247103,1,4,45,15,11.448087358816519,11.095346714162455,-3.081219015876988,0.7753289809534257,49,44,1,0
1096,4.6614184805608145,2,3,43,90,22.63555695334823,28.72790057874858,26.91492697951563,0.45540280354966434,53,44,1,0
1097,5.978037566892162,1,5,27,30,24.492469685436852,27.164948204389454,10.911429322056685,0.6300731498609492,86,91,1,0
1098,4.952003125309204,0,1,19,15,15.714930831734105,18.6414886792601,18.62278541892288,0.7165490680232919,84,56,1,1
1099,36.293778181747115,1,5,22,0,15.88028613823014,14.992543121867007,-5.59022053277733,0.9605922878561792,38,48,1,1
1100,10.343415385753785,2,4,26,30,10.247783607389334,10.325804283043823,0.7613419510364283,0.1650373305200834,45,73,1,1
1101,1.4299921999864436,0,3,20,60,16.2746267556496,20.886977114683624,28.340744327257067,0.9973824938253695,84,72,1,1
1102,83.45002119664258,1,2,20,15,13.232488731021776,13.317970327323486,0.6459978771892692,0.3921566552412288,87,61,0,0
1103,51.65570328062401,1,0,6,90,10.34601156548909,10.538537268374387,1.860868815645838,0.7232001427265538,93,60,1,1
1104,63.0637092913621,2,1,29,15,5.410889127001928,5.29747123076598,-2.0961046063568207,0.5724143779729972,78,82,1,1
1105,126.72119445719295,1,0,17,15,9.306865053891624,8.856687022511196,-4.837053387726819,0.4866686170088401,58,54,1,0
1106,4.584808717828448,0,2,15,30,8.154947643230953,8.100334420284215,-0.6696943418400746,0.6980753687315865,36,40,1,1
1107,12.109964517453138,1,4,47,60,15.382881675632927,17.79692893845211,15.693075678031931,0.3957538502235951,98,46,1,1
1108,34.0752834115505,3,4,47,60,16.63507045703547,18.001593143608858,8.214709340142546,0.1261099813368064,31,62,1,0
1109,28.579089658112096,2,2,36,15,16.780006210426347,18.818816138507625,12.150233453515963,0.48889338312123976,62,90,1,1
1110,4.010709235044165,0,5,16,60,12.151801021959262,11.531402140263673,-5.105406849359033,0.5219158706823186,77,95,1,1
1111,40.60591207167157,0,2,21,30,12.845824407395416,15.682780780471266,22.08465788651601,0.20190215339993922,66,86,0,1
1112,6.1000960137740705,1,1,14,30,21.51900702245344,26.116282067426607,21.36378802319392,0.9356193563286571,59,45,1,1
1113,6.0808260952714335,1,3,19,90,14.000889083860411,12.72171135596997,-9.136403554292977,0.22747564664629127,70,59,1,1
1114,18.47935162298009,1,0,24,60,24.743239974879568,26.064678384374446,5.340603780412187,0.4092275940840977,33,97,1,1
1115,21.571068580486056,1,0,36,90,13.231961830186162,12.272753639296008,-7.2491759211540785,0.1549296868447233,68,65,1,1
1116,20.82494029270722,0,4,14,0,17.64119983697462,21.466558391949885,21.684231176598324,0.5357966461869441,53,81,1,1
1117,2.30270167130433,0,5,41,30,5.057622978861312,6.043393517372926,19.490787325028187,0.30763760810008967,79,51,1,1
1118,50.383795470994166,1,4,44,15,17.720138412795027,22.3414661225427,26.079523771726237,0.489272519976084,66,52,1,1
1119,7.4088359440083735,0,1,31,30,21.87995428271513,21.760961980102422,-0.5438416418754093,0.22461691645820192,82,86,1,1
1120,3.3289118632656076,3,2,13,0,23.79161460919922,25.75485946793562,8.251835325111958,0.05377512794871575,54,90,1,0
1121,52.7029943635208,1,0,29,15,24.94373284443518,24.290086088401946,-2.620484913424087,0.7792266510822553,60,88,1,0
1122,74.7762324660787,1,1,13,60,9.925751558633895,10.407090694560841,4.849397378964764,0.6410862839596584,67,52,1,1
1123,47.554242827399094,0,4,24,60,16.082771361340054,17.834141749187243,10.889730062675344,0.3407393557110129,87,41,0,1
1124,39.7964992736067,0,4,35,30,13.465077696175095,12.40581121806758,-7.866768406456442,0.04749422468232223,82,71,1,1
1125,25.55790002876688,0,0,27,15,15.840167092078591,18.785617084595785,18.594816427095427,0.8655750626971209,79,89,1,0
1126,19.209954757677572,0,4,14,15,7.3065121009867795,8.163692695662915,11.731734414843016,0.16979500493567934,33,70,1,1
1127,2.1841175220564195,0,5,9,90,21.97914102451477,27.069149779189917,23.15836068842694,0.930742218281428,81,50,1,1
1128,12.600347997846356,0,4,42,0,23.100947810236338,23.302207898755796,0.871220047647902,0.47859537859595846,60,76,1,1
1129,11.191489887134788,1,3,13,60,13.442894925371373,16.955905713636206,26.13284421077019,0.34038670990848374,43,43,1,0
1130,7.218538163430827,2,2,6,30,9.889027093045115,12.850570194095207,29.947770121217733,0.7417594768909639,30,73,1,1
1131,30.846133919929642,0,4,33,15,6.957501980713259,8.820160064993644,26.77193753510699,0.8768394060751857,72,98,1,1
1132,16.438379614023688,1,3,11,60,18.359061320333893,22.235705454079397,21.11569903332618,0.37071356364571073,88,55,1,1
1133,2.028466733653405,3,1,41,30,10.556868632035439,12.931610061912853,22.494752114951222,0.40734375217018726,90,70,1,0
1134,5.968710268329995,0,4,16,60,23.10030996818116,26.09174690945875,12.949769701783456,0.43315821934719734,70,64,1,1
1135,27.592083062333977,1,5,10,30,18.09126197174227,17.658185114124365,-2.393845483495578,0.922323061478669,47,78,1,1
1136,1.9004361646778956,1,1,29,60,17.559391828659056,20.558821715574172,17.08162740590869,0.6925639915143327,89,47,0,1
1137,45.724766953060914,0,4,23,90,15.747444433863057,18.66231530847989,18.510120082397243,0.24764611704565553,98,47,1,0
1138,16.40368906348988,2,0,25,0,4.961303128003237,6.420690566682541,29.415405610716228,0.18499969750197942,88,73,1,1
1139,15.721323298454184,1,3,33,60,23.570371149397328,26.316803205585117,11.65205265025287,0.23036766342481607,71,54,1,1
1140,21.539713838113798,0,3,18,0,17.186687359288662,17.333592391453298,0.8547606010022628,0.26356388918551743,65,44,1,1
1141,41.78754991066744,1,0,10,60,24.87530165104532,29.190395569461213,17.34690086958026,0.2301834913340015,69,58,1,1
1142,10.258035214685165,2,2,35,15,15.284484500230628,19.7437378644446,29.17503278665818,0.6585064471923961,59,49,1,0
1143,27.198093550148425,0,5,6,90,18.912328730030474,18.361706932514856,-2.9114436692362333,0.11593351065750634,40,48,1,1
1144,20.018240184839364,0,3,27,90,5.1804007151906655,5.337880583804601,3.039916741424119,0.3873584897079607,54,96,1,1
1145,7.455555494425697,1,1,23,0,17.266459713291628,19.282360005048883,11.675238150907251,0.6250535729703665,74,93,1,1
1146,50.6138744505686,1,5,10,15,20.0576418433975,19.417519332244925,-3.191414604719793,0.29085997394293084,80,68,1,1
1147,38.31960321006558,0,3,36,30,20.348800191903702,18.494785514204352,-9.111174419202456,0.06527438470165803,72,91,1,1
1148,25.782397665237028,0,2,11,90,20.172344696835996,20.874206108312798,3.479324897650039,0.08182392284596829,95,79,1,1
1149,45.62413724499856,0,1,32,15,8.75193517316702,10.906209318045857,24.614832060042332,0.12596677630468633,76,76,1,1
1150,48.470895317292715,2,5,30,15,24.483368029709744,22.460732354060728,-8.26126402705141,0.8358430248681552,53,58,1,0
1151,29.573887701823462,0,1,34,0,24.89882453312371,26.680873830859376,7.157162360676692,0.6578635056049698,66,52,1,1
1152,43.53808441490238,3,0,33,15,5.587513378393627,6.732284846852844,20.488030917043297,0.06452241109764478,85,98,1,0
1153,28.693911944927613,0,4,21,15,23.6653748790469,30.32180678477403,28.1273038764354,0.39106887915141986,75,85,1,1
1154,27.356983001492758,0,0,17,30,10.078433080391756,13.043408916847996,29.41901596017731,0.27858517284706563,57,79,1,1
1155,23.134474056532518,1,5,25,0,18.47496571677026,19.74581708120255,6.878775224349676,0.5780401116288002,81,55,0,1
1156,33.53328939902554,0,4,23,0,11.100329335458774,14.21012786705522,28.015371775164716,0.5228059496723134,44,69,1,0
1157,4.144660211070696,1,0,39,15,24.322840790835553,22.235152730986123,-8.583241068765442,0.48112402336971494,74,99,1,0
1158,51.06111163325168,1,4,28,30,6.1315810243742455,7.3478829790533355,19.83667751994224,0.31451237037261315,87,93,1,1
1159,49.30807973143045,0,3,32,60,14.452683156083896,16.72317675583108,15.709841385344514,0.13779977204399074,96,44,1,0
1160,0.7124042770325284,2,1,22,90,12.989003630783568,12.98651939336377,-0.01912569655389769,0.742376382872638,70,72,1,1
1161,41.94353703060753,2,4,26,0,10.846492497837684,11.962893772708346,10.292740027185973,0.8798567688426544,94,58,1,1
1162,3.3111337776901353,0,3,45,30,17.556213808483122,16.710381675559375,-4.817850489580175,0.9441509092328173,69,94,1,1
1163,9.795527580223407,1,2,36,30,6.752170611855017,8.431022617882192,24.863886038062446,0.05861897061358046,34,58,1,1
1164,32.6558112758578,1,0,8,15,19.049910780807636,19.872090342033452,4.315923421825913,0.7399087115888829,57,56,1,1
1165,4.2062024335095165,1,2,22,90,24.592434599900535,28.291574218533484,15.041778818628673,0.7265034594069625,67,63,1,1
1166,40.885618131805735,1,5,31,0,20.895733003841233,20.133258457697146,-3.6489485485095106,0.9471096141455893,47,94,1,1
1167,42.83016712829337,1,3,28,60,22.060351811100453,21.673544231448528,-1.753406214751705,0.25291459449776543,66,92,1,1
1168,16.996687327430326,0,2,11,15,11.552371606759053,14.980913891367182,29.67825483212608,0.7421790382951564,56,67,1,1
1169,0.153752366817964,0,2,33,0,10.822618736105593,13.000503631449808,20.12345577765317,0.054626288766484565,54,81,1,1
1170,8.119856225084522,1,3,13,0,14.858015448492797,19.089411064490974,28.478874790962827,0.6312457207616191,98,76,1,1
1171,23.028707864729725,0,1,13,30,4.960258910007727,5.051232370318638,1.8340466084817622,0.35084782405217974,56,61,1,1
1172,95.35592323138579,1,4,24,90,23.852520823587184,23.037364517773938,-3.417484935207176,0.7689094395474751,83,78,1,0
1173,23.979977978137523,2,5,43,60,7.019488633340036,7.730053114478629,10.122738539153236,0.8633042864353935,36,55,1,0
1174,7.220152728242809,0,5,34,90,22.963273822529942,25.21062772671975,9.78673128909373,0.3648210422175162,56,74,1,1
1175,24.12330067059721,1,0,28,30,5.75522666200747,5.5824467319688145,-3.0021394496804783,0.5255860926993006,88,66,1,1
1176,18.63592816266411,1,4,37,60,21.27512348124976,25.387345885810106,19.32878278325641,0.1174040623635999,60,51,1,1
1177,36.32220552310717,1,0,15,60,7.191213043442517,7.512739468890385,4.471101377549359,0.4169069652234766,97,85,1,1
1178,2.7155284150998975,1,5,32,15,4.800763895920927,4.6785656951713115,-2.5453907627793053,0.36080039325916924,33,67,1,1
1179,34.35380353767559,1,4,6,60,19.109278455447583,19.73593586146779,3.2793357817315334,0.18312345978451772,47,91,0,1
1180,18.702864457677347,2,2,44,0,9.885571303662994,11.125849479765458,12.546347985400624,0.8944786247667759,92,40,1,1
1181,79.11891066642397,0,1,34,90,19.00441920847134,22.626440542794644,19.058837287217724,0.14808783804016024,81,78,1,0
